,Predicciones,host_response_rate,price,host_acceptance_rate,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11503,21.935683713896687,100.0,853.0,100.0,19.434763,-99.208054,4.0,1.0,2.0,1.0,30.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,26,56,86,176,48.0,18.0,0.0,4.88,4.88,4.83,4.94,4.94,4.96,4.85,31.0,7.0,24.0,0.0,1.85
11515,21.935683713896687,100.0,900.0,100.0,19.42075,-99.15817,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0,1,23,6.0,6.0,0.0,4.67,4.83,4.33,4.83,4.83,4.67,4.5,2.0,0.0,2.0,0.0,0.53
11517,21.935683713896687,100.0,767.0,100.0,19.434711,-99.208092,2.0,1.0,2.0,1.0,30.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,58,88,178,42.0,16.0,0.0,4.86,4.98,4.83,5.0,5.0,4.95,4.69,31.0,7.0,24.0,0.0,1.6
11518,15.468734676349676,100.0,351.0,77.0,19.4154,-99.1832,1.0,1.0,1.0,6.0,40.0,6.0,6.0,1125.0,1125.0,6.0,1125.0,,0,10,21,24,16.0,16.0,1.0,5.0,4.94,5.0,5.0,4.94,4.94,5.0,1.0,0.0,1.0,0.0,1.34
11519,21.654512016612035,100.0,500.0,99.0,19.402342,-99.140335,2.0,1.0,2.0,2.0,30.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,19,49,79,169,54.0,38.0,1.0,4.96,4.96,4.91,4.98,5.0,4.96,4.98,3.0,0.0,3.0,0.0,3.15
11520,21.654512016612035,100.0,580.0,99.0,19.402342,-99.140335,2.0,1.0,2.0,2.0,30.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,14,35,65,155,46.0,33.0,3.0,5.0,5.0,4.98,5.0,5.0,4.98,5.0,3.0,0.0,3.0,0.0,1.82
11521,21.654512016612035,100.0,350.0,99.0,19.45477,-99.18719,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,30,60,90,365,0.0,0.0,0.0,5.0,5.0,4.98,5.0,5.0,4.98,5.0,1.0,0.0,1.0,0.0,1.82
11522,21.654512016612035,100.0,654.0,99.0,19.402342,-99.140335,2.0,1.0,2.0,2.0,30.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,26,52,82,172,33.0,25.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.97,3.0,0.0,3.0,0.0,1.31
11527,5.065381876817527,100.0,450.0,40.0,19.37782,-99.18139,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,15,15,41,316,16.0,3.0,0.0,5.0,5.0,5.0,5.0,4.94,5.0,4.94,1.0,0.0,1.0,0.0,0.65
11528,19.405138438334813,100.0,450.0,91.0,19.36504,-99.17621,2.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,24,54,84,359,100.0,52.0,5.0,4.8,4.86,4.82,4.9,4.86,4.92,4.79,8.0,7.0,1.0,0.0,3.96
11530,21.09216862204273,90.0,2500.0,97.0,19.34653,-99.15972,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,365,4.0,1.0,1.0,4.25,4.5,5.0,4.0,4.25,4.75,4.0,7.0,2.0,5.0,0.0,0.17
11536,21.654512016612035,100.0,550.0,99.0,19.43838,-99.20401,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,1125.0,1.0,420.5,,26,56,86,273,16.0,12.0,4.0,4.44,4.69,4.69,4.88,4.31,5.0,4.56,5.0,1.0,4.0,0.0,0.68
11537,21.654512016612035,100.0,542.0,99.0,19.38223551873216,-99.18377109639827,2.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,0.0,0.0,0.0,4.44,4.69,4.69,4.88,4.31,5.0,4.56,14.0,13.0,1.0,0.0,0.68
11544,19.12396674105016,100.0,300.0,90.0,19.30128,-99.1248,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,21,21,241,9.0,6.0,0.0,4.89,5.0,4.78,5.0,5.0,4.33,4.89,4.0,0.0,4.0,0.0,0.36
11550,21.654512016612035,100.0,1100.0,99.0,19.43677,-99.20467,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,1125.0,1.0,420.5,,25,55,85,270,15.0,10.0,1.0,4.07,4.47,4.6,4.6,4.13,4.93,4.2,5.0,1.0,4.0,0.0,0.59
11551,21.654512016612035,100.0,800.0,99.0,19.43633,-99.20349,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,1125.0,1.0,420.5,,17,46,75,260,21.0,16.0,4.0,4.19,4.24,4.29,4.71,4.71,4.86,4.05,5.0,1.0,4.0,0.0,0.95
11560,21.654512016612035,100.0,700.0,99.0,19.43823,-99.20259,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,1125.0,1.0,420.5,,21,51,81,268,11.0,8.0,2.0,4.27,4.18,4.36,4.45,4.0,4.91,4.18,5.0,1.0,4.0,0.0,0.49
11562,0.2854630229784316,100.0,339.0,23.0,19.301212310791016,-99.1635971069336,1.0,1.0,1.0,7.0,1125.0,7.0,7.0,1125.0,1125.0,7.0,1125.0,,29,59,89,364,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,0.0,0.05
11565,21.935683713896687,100.0,4961.0,100.0,19.42576,-99.13809,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,52,82,171,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.05
11567,0.2854630229784316,100.0,299.0,23.0,19.2848,-99.14568,3.0,1.0,2.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,,29,59,89,364,5.0,0.0,0.0,4.8,4.8,4.8,4.8,4.8,4.8,4.6,3.0,0.0,3.0,0.0,0.27
11571,21.935683713896687,100.0,4198.0,100.0,19.42606,-99.13677,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,54,84,174,0.0,0.0,0.0,4.8,4.8,4.8,4.8,4.8,4.8,4.6,5.0,0.0,5.0,0.0,0.27
11573,20.248653530188772,67.0,765.0,94.0,19.3410336,-99.2124139,2.0,1.0,1.0,2.0,1125.0,1.0,2.0,99.0,1125.0,1.6,1080.6,,30,60,90,232,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,2.0,0.0,0.27
11574,21.935683713896687,100.0,4198.0,100.0,19.42808,-99.13849,2.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,29,58,88,178,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.27
11576,21.935683713896687,100.0,4198.0,100.0,19.42789,-99.13656,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,59,89,179,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.27
11579,21.935683713896687,100.0,950.0,100.0,19.40223,-99.16223,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.27
11580,21.935683713896687,100.0,304.0,100.0,19.45801,-99.17324,1.0,2.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,1,27,57,332,4.0,4.0,0.0,4.75,5.0,4.75,5.0,5.0,5.0,5.0,2.0,0.0,2.0,0.0,0.43
11581,19.71442730534793,100.0,300.0,92.1,19.36838,-99.15,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,30,60,90,180,0.0,0.0,0.0,4.75,5.0,4.75,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.43
11582,21.935683713896687,97.0,557.0,100.0,19.41046,-99.13818,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,29,59,89,363,28.0,6.0,0.0,4.68,4.93,4.93,4.79,4.71,4.68,4.82,9.0,0.0,9.0,0.0,1.08
11586,21.935683713896687,100.0,1166.0,100.0,19.42236,-99.15925,2.0,1.0,1.0,1.0,365.0,1.0,4.0,365.0,365.0,1.0,365.0,,24,51,81,320,28.0,6.0,1.0,4.86,4.86,4.75,4.96,4.89,4.93,4.82,11.0,7.0,2.0,0.0,1.1
11587,21.935683713896687,20.0,375.0,100.0,19.33722,-99.20662,2.0,1.0,1.0,2.0,71.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,30,60,90,365,0.0,0.0,0.0,4.86,4.86,4.75,4.96,4.89,4.93,4.82,1.0,0.0,1.0,0.0,1.1
11590,19.12396674105016,100.0,390.0,90.0,19.41741,-99.16297,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,28,58,333,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,2.0,0.0,0.05
11594,21.935683713896687,97.0,1100.0,100.0,19.41041,-99.13823,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,21,48,78,349,157.0,66.0,4.0,4.57,4.68,4.55,4.78,4.39,4.55,4.64,9.0,0.0,9.0,0.0,6.25
11595,21.935683713896687,100.0,350.0,100.0,19.444996,-99.195267,1.0,1.0,1.0,1.0,48.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,5.0,1.0,1.0,4.4,4.2,4.6,4.8,5.0,4.6,4.6,4.0,0.0,4.0,0.0,0.3
11599,21.935683713896687,100.0,201.0,100.0,19.45114,-99.185,1.0,1.0,1.0,2.8,1125.0,2.7,2.8,1125.0,1125.0,2.7,1125.0,,30,60,90,365,0.0,0.0,0.0,4.4,4.2,4.6,4.8,5.0,4.6,4.6,1.0,0.0,1.0,0.0,0.3
11608,21.654512016612035,90.0,2095.0,99.0,19.43118,-99.13374,4.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,16,37,67,171,3.0,0.0,0.0,4.67,4.0,5.0,5.0,4.67,5.0,4.67,14.0,0.0,14.0,0.0,0.13
11610,21.654512016612035,90.0,1983.0,99.0,19.43114,-99.13356,2.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,26,49,75,179,0.0,0.0,0.0,4.67,4.0,5.0,5.0,4.67,5.0,4.67,14.0,0.0,14.0,0.0,0.13
11611,21.09216862204273,100.0,700.0,97.0,19.42434,-99.13174,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,51,79,330,3.0,0.0,0.0,3.67,4.33,4.0,4.67,3.67,4.9,3.67,10.0,0.0,10.0,0.0,0.12
11612,21.935683713896687,100.0,678.0,100.0,19.432573,-99.190903,2.0,1.0,1.0,1.0,30.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,20,46,75,163,136.0,7.5,3.0,4.83,4.86,4.8,4.93,4.92,4.97,4.83,31.0,7.0,24.0,0.0,5.44
11613,21.09216862204273,100.0,700.0,97.0,19.42432,-99.13174,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,51,79,330,12.0,8.0,0.0,3.92,4.08,4.0,4.5,4.33,3.83,3.83,10.0,0.0,10.0,0.0,0.49
11615,21.654512016612035,92.0,414.0,99.0,19.34633,-99.1675,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,18,47,66,337,19.7,7.5,5.0,4.83,4.9,4.8,4.89,4.79,4.93,4.9,3.0,2.0,1.0,0.0,1.2
11616,21.654512016612035,90.0,1646.0,99.0,19.43127,-99.13327,4.0,1.0,3.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,25,52,82,186,6.0,6.0,0.0,4.0,4.0,5.0,4.33,4.33,5.0,4.33,14.0,0.0,14.0,0.0,0.5
11617,21.935683713896687,60.0,1195.0,100.0,19.41869,-99.14608,4.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,16,44,67,287,0.0,0.0,0.0,4.0,4.0,5.0,4.33,4.33,5.0,4.33,3.0,0.0,3.0,0.0,0.5
11618,21.654512016612035,90.0,2142.0,99.0,19.43108,-99.13329,4.0,1.0,2.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,22,49,79,183,0.0,0.0,0.0,4.0,4.0,5.0,4.33,4.33,5.0,4.33,14.0,0.0,14.0,0.0,0.5
11619,21.935683713896687,95.0,1007.0,100.0,19.47456,-99.13822,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,58,88,362,35.0,1.0,0.0,4.8,4.83,4.89,4.97,4.89,4.8,4.8,10.0,0.0,10.0,0.0,1.36
11620,21.654512016612035,100.0,950.0,99.0,19.416925,-99.163429,2.0,1.0,1.0,1.0,30.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,14,44,44,3.0,1.0,0.0,5.0,5.0,5.0,4.67,5.0,5.0,4.33,10.0,3.0,7.0,0.0,0.12
11622,21.935683713896687,95.0,907.0,100.0,19.4736,-99.13731,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,25,55,85,357,17.0,8.0,1.0,4.59,4.53,4.47,4.65,4.59,4.76,4.65,10.0,0.0,10.0,0.0,0.68
11624,21.935683713896687,95.0,340.0,100.0,19.45438,-99.15504,2.0,1.0,1.0,30.0,365.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,,0,28,58,148,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.04
11625,21.654512016612035,96.0,792.0,99.0,19.44211,-99.14097,4.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,57,87,275,19.7,45.0,0.0,4.55,4.7,4.7,4.66,4.63,4.27,4.65,7.0,0.0,7.0,0.0,1.2
11635,21.935683713896687,100.0,463.0,100.0,19.41379,-99.1613,2.0,1.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,11,41,71,346,48.0,24.0,0.0,4.42,4.6,4.73,4.94,4.63,4.94,4.54,1.0,0.0,1.0,0.0,1.9
11636,21.654512016612035,96.0,976.0,99.0,19.42185,-99.15861,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,58,88,275,74.0,28.0,1.0,4.81,4.82,4.82,4.93,4.72,4.93,4.84,3.0,0.0,3.0,0.0,3.06
11637,21.935683713896687,97.0,800.0,100.0,19.41059,-99.13893,4.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,18,45,75,346,135.0,63.0,3.0,4.63,4.76,4.7,4.67,4.47,4.64,4.74,9.0,0.0,9.0,0.0,5.4
11638,21.935683713896687,92.0,3018.0,100.0,19.42632,-99.16715,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,58,88,275,19.7,7.5,1.0,4.69,4.75,4.79,4.83,4.76,4.95,4.76,3.0,0.0,3.0,0.0,1.2
11639,21.935683713896687,97.0,1000.0,100.0,19.40862,-99.13818,2.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,15,31,61,329,13.0,2.0,0.0,4.69,5.0,4.38,5.0,4.77,4.69,4.77,9.0,0.0,9.0,0.0,0.55
11643,21.935683713896687,100.0,872.5,100.0,19.44004,-99.07878,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,,2,2,17,17,19.7,7.5,3.0,4.77,4.82,4.91,4.85,4.91,4.76,4.78,9.0,1.0,8.0,0.0,1.2
11645,21.935683713896687,93.0,231.0,100.0,19.45736,-99.05636,3.0,1.0,2.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,20,50,80,355,12.0,1.0,0.0,4.0,3.92,4.17,4.0,4.0,3.83,3.83,15.0,12.0,3.0,0.0,0.56
11646,12.65701770350315,100.0,500.0,67.0,19.27184,-99.14193,1.0,1.0,2.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,,30,60,90,90,0.0,0.0,0.0,4.0,3.92,4.17,4.0,4.0,3.83,3.83,5.0,0.0,5.0,0.0,0.56
11647,19.405138438334813,80.0,650.0,91.0,19.4255,-99.13803,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,24,48,76,328,25.0,5.0,0.0,4.92,4.76,4.8,4.76,4.76,4.72,4.64,8.0,0.0,8.0,0.0,1.01
11651,21.935683713896687,100.0,444.0,100.0,19.42997,-99.14245,2.0,1.0,1.0,1.0,31.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,9,22,22,109,193.0,7.5,0.6,4.75,4.72,4.64,4.77,4.87,4.82,4.74,3.0,1.0,2.0,0.0,7.68
11658,21.935683713896687,100.0,230.0,100.0,19.42845,-99.15739,1.0,1.0,1.0,2.8,90.0,2.7,2.8,1125.0,1125.0,2.7,1125.0,,30,60,90,90,0.0,0.0,0.0,4.75,4.72,4.64,4.77,4.87,4.82,4.74,1.0,0.0,1.0,0.0,7.68
11668,18.280451649196202,93.0,415.0,87.0,19.4151,-99.16075,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,29,59,89,364,8.0,0.0,0.0,4.25,4.25,4.63,4.0,4.0,4.75,4.25,9.0,1.0,8.0,0.0,0.35
11684,18.280451649196202,93.0,390.0,87.0,19.41402,-99.16287,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,24,54,84,359,7.0,4.0,0.0,3.57,3.43,4.0,4.9,4.9,4.71,3.57,9.0,1.0,8.0,0.0,0.29
11698,21.935683713896687,93.0,208.0,100.0,19.45657,-99.05551,3.0,1.0,2.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,20,50,80,355,21.0,15.0,0.0,4.14,4.24,4.05,4.38,4.43,4.14,4.05,15.0,12.0,3.0,0.0,0.84
11700,21.654512016612035,97.0,958.0,99.0,19.43465,-99.13895,2.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,59,89,276,19.7,7.5,0.6,4.61,4.71,4.68,4.74,4.58,4.57,4.69,6.0,0.0,6.0,0.0,1.2
11704,21.09216862204273,100.0,1800.0,97.0,19.42436,-99.13171,6.0,1.0,3.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,51,79,330,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,0.0,10.0,0.0,0.04
11705,21.09216862204273,100.0,850.0,97.0,19.42436,-99.13171,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,51,79,330,0.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,0.0,10.0,0.0,0.04
11706,21.09216862204273,100.0,700.0,97.0,19.42434,-99.13171,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,51,79,330,24.0,15.0,0.0,4.5,4.79,4.71,4.63,4.5,4.58,4.29,10.0,0.0,10.0,0.0,0.95
11707,19.405138438334813,80.0,900.0,91.0,19.42546,-99.13805,4.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,24,48,76,328,3.0,2.0,0.0,4.33,5.0,5.0,4.67,5.0,4.67,4.67,8.0,0.0,8.0,0.0,0.19
11713,19.405138438334813,80.0,650.0,91.0,19.4255,-99.13803,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,24,48,76,328,3.0,2.0,0.0,4.67,4.67,5.0,5.0,4.33,4.67,4.67,8.0,0.0,8.0,0.0,0.12
11716,21.935683713896687,95.4,300.0,100.0,19.36639,-99.14973,2.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,19,49,79,354,0.0,0.0,0.0,4.67,4.67,5.0,5.0,4.33,4.67,4.67,1.0,0.0,1.0,0.0,0.12
11718,21.935683713896687,95.4,315.0,100.0,19.4386,-99.08274,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,1,1,1,79,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1.0,0.0,1.0,0.0,0.12
11723,21.935683713896687,95.0,971.0,100.0,19.47557337643832,-99.13896188209438,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,24,54,84,351,70.0,36.0,1.0,4.57,4.6,4.69,4.79,4.6,4.54,4.5,10.0,0.0,10.0,0.0,2.79
11731,7.877098849664053,56.0,814.0,50.0,19.44391,-99.20396,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,57,87,362,1.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,0.0,2.0,0.0,0.08
11734,18.280451649196202,97.0,463.0,87.0,19.43417,-99.17451,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,28,58,333,49.0,32.0,1.0,4.78,4.71,4.86,4.84,4.71,4.92,4.76,7.0,0.0,7.0,0.0,2.04
11735,19.405138438334813,100.0,700.0,91.0,19.32006,-99.22263,2.0,1.0,1.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,,18,35,65,340,9.0,6.0,0.0,5.0,4.89,4.89,5.0,5.0,5.0,5.0,4.0,0.0,4.0,0.0,0.37
11737,19.405138438334813,80.0,650.0,91.0,19.42471,-99.13874,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,24,48,76,328,3.0,0.0,0.0,4.33,5.0,4.33,5.0,4.0,4.67,4.33,8.0,0.0,8.0,0.0,0.12
11739,21.654512016612035,100.0,2046.0,99.0,19.42933,-99.1332,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,54,81,253,19.7,7.5,2.0,4.78,4.82,4.88,4.81,4.74,4.92,4.83,9.0,0.0,9.0,0.0,1.2
11745,21.654512016612035,100.0,2399.0,99.0,19.42948,-99.1349,4.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,24,48,74,244,83.0,32.0,0.6,4.73,4.84,4.76,4.77,4.66,4.92,4.77,9.0,0.0,9.0,0.0,3.43
11747,21.654512016612035,100.0,3501.0,99.0,19.42909,-99.13293,4.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,51,78,247,14.0,2.0,0.0,5.0,4.86,4.86,5.0,5.0,4.93,4.93,9.0,0.0,9.0,0.0,0.59
11748,21.654512016612035,100.0,650.0,99.0,19.29554,-99.17017,1.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.04
11749,13.781704492641762,86.0,306.0,71.0,19.46228,-99.14349,2.0,1.0,3.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,,30,60,90,365,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.4,0.0,4.1,0.1,0.05
11750,21.935683713896687,100.0,500.0,100.0,19.36649,-99.16081,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,37.0,16.0,2.0,5.0,4.97,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.52
11752,21.654512016612035,100.0,3433.0,99.0,19.43134,-99.13488,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,19,43,70,235,10.0,1.0,0.0,4.7,4.8,4.8,4.7,4.9,5.0,4.9,9.0,0.0,9.0,0.0,0.4
11761,13.781704492641762,86.0,199.0,71.0,19.46141,-99.14847,2.0,1.0,1.0,7.0,365.0,7.0,7.0,365.0,365.0,7.0,365.0,,6,36,66,341,4.0,0.0,0.0,3.75,3.75,4.25,4.5,3.75,4.75,3.75,5.4,0.0,4.1,0.1,0.17
11766,13.781704492641762,100.0,726.0,71.0,19.40138,-99.16777,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,89,89,0.0,0.0,0.0,3.75,3.75,4.25,4.5,3.75,4.75,3.75,1.0,0.0,1.0,0.0,0.17
11767,21.935683713896687,100.0,1586.0,100.0,19.42726,-99.1723,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,28,58,88,177,1.0,1.0,0.0,4.8,4.8,4.8,4.9,4.9,4.0,4.7,3.0,1.0,2.0,0.0,0.2
11768,21.935683713896687,100.0,400.0,100.0,19.48211,-99.10139,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,0,0,0,0,0.0,0.0,0.0,4.8,4.8,4.8,4.9,4.9,4.0,4.7,1.0,0.0,1.0,0.0,0.2
11775,21.654512016612035,98.0,398.0,99.0,19.29339,-99.21778,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,25,52,82,172,39.0,18.0,2.0,4.69,4.87,4.79,4.85,4.56,4.74,4.67,1.0,0.0,1.0,0.0,1.62
11780,21.373340319327383,100.0,369.0,98.0,19.42601,-99.1727,1.0,1.0,1.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,0,0,26,26,10.0,0.0,0.0,4.7,4.8,4.2,4.8,4.8,5.0,4.6,21.0,0.0,21.0,0.0,0.42
11782,21.373340319327383,100.0,249.0,98.0,19.37029,-99.2,1.0,1.0,1.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,0,0,0,0,12.0,3.0,0.0,4.92,5.0,4.75,5.0,4.92,4.83,4.83,21.0,0.0,21.0,0.0,0.5
11785,21.935683713896687,100.0,680.0,100.0,19.3698,-99.17361,4.0,1.0,2.0,3.0,365.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,57,87,362,17.0,6.0,0.0,4.82,4.82,4.88,4.88,4.76,5.0,4.65,6.0,0.0,6.0,0.0,0.69
